district,total_enrolment,total_biometric,total_population,enrol_norm,bio_norm,demo_norm,governance_risk_score
Rupnagar,1249,45467.0,13491.0,0.028566850550507013,0.07505753084544756,0.0307377189245102,0.2353022087734798
S.A.S Nagar,705,0.0,0.0,0.01611463364387575,0.0,0.0,0.20644585345755032
S.A.S Nagar(Mohali),277,2735.0,2264.0,0.006317668871746744,0.004514974527949921,0.005158268152478771,0.2033014037293829
SAS Nagar (Mohali),2953,57841.0,57198.0,0.06757158880216083,0.09548469530937893,0.13031917923386957,0.239158677797842
Sabar Kantha,2437,617.0,617.0,0.05576029482454734,0.0010185518404918104,0.0014057647747700538,0.22243038571106166
Sabarkantha,5115,90387.0,42840.0,0.11705999496417697,0.14921206678530513,0.09760609878630325,0.2869876049425322
Sagar,13841,192725.0,86458.0,0.3167990477716483,0.31815300398506347,0.19698478265327277,0.4145838641720302
Saharanpur,19166,190716.0,164598.0,0.43868885480806646,0.314836519953381,0.37501794229757096,0.42640656144506484
Saharsa,13063,119866.0,79334.0,0.298990546386797,0.1978763936991756,0.18075355371411253,0.36259606529156657
Sahebganj,6321,64425.0,64667.0,0.14466546112115733,0.10635365044357355,0.14733645168566462,0.27094035428875946
Sahibganj,365,2097.0,2593.0,0.008331998077231213,0.0034617556069875626,0.0059078574732232565,0.20353592997904288
Saiha,657,5756.0,1838.0,0.015015908622702405,0.009502081675641589,0.004187675293399285,0.20896966106065776
Saitual,12,77.0,126.0,0.0002517911506855586,0.00012711262839200876,0.000287076761136186,0.20009414615940382
Sakti,455,4024.0,9439.0,0.010392107491931236,0.006642872943499262,0.021505694828289363,0.20251285320851434
Salem,10249,240644.0,103861.0,0.23457779202050955,0.3972583291787864,0.2366355514949636,0.40540733818072566
Salumbar,1,1.0,206.0,0.0,1.6508133557403733e-06,0.00046934772058773266,0.19990679078122475
Samastipur,19207,200165.0,197187.0,0.43962734909698536,0.3304350553517718,0.4492682960171517,0.41817130257607255
Samba,588,11225.0,5023.0,0.01343649140476572,0.01853037991818569,0.011444337866563986,0.2104978809558678
Sambalpur,2577,52322.0,29545.0,0.05896490946963627,0.08637385639904781,0.06731494371244932,0.2446725176049838
Sambhal,8677,103347.0,97461.0,0.19859454757708242,0.17060660787570037,0.22205387473883986,0.3032696872333452
Samstipur,82,195.0,428.0,0.0018540984732300226,0.0003219086043693728,0.0009751496330657746,0.2006753729044266
Sangareddy,2703,22079.0,36584.0,0.06184906265021631,0.036448308081391705,0.08335250975719229,0.22264844634120476
Sangli,7632,223013.0,86408.0,0.17467438826195436,0.36815283890372785,0.19687086330361556,0.3777567182055498
Sangrur,2329,82470.0,29431.0,0.053288163526907316,0.13614257744790859,0.06705520759523087,0.2623612548708802
Sant Kabir Nagar,6169,90540.0,77584.0,0.14118616522077507,0.1494646412287334,0.17676637647610996,0.28090704728458143
Sant Ravidas Nagar,4420,68073.0,48132.0,0.10115137226177123,0.11237581756531444,0.10966332275402306,0.2634782113800297
Sant Ravidas Nagar Bhadohi,84,110.0,292.0,0.0018998786824455788,0.00018158946913144106,0.0006652890019981454,0.2006995294602312
Saran,24218,148503.0,166148.0,0.5543296632865612,0.24515073576751265,0.3785494421369447,0.4440822711942406
Sarangarh-Bilaigarh,186,1043.0,7483.0,0.00423466935243894,0.0017217983300372092,0.017049169869699045,0.19897275309905066
Satara,6021,209569.0,95585.0,0.13779842973882392,0.34595930414915427,0.2177796207397011,0.349947169407251
Satna,13276,172713.0,85924.0,0.30386613866825374,0.2851169271099871,0.1957681239989337,0.3964396015115096
Sawai Madhopur,6744,81422.0,44458.0,0.15434797537024744,0.13441252505109266,0.10129252894121077,0.2952456943802939
Sehore,6518,118002.0,27328.0,0.1491748117288896,0.19479927760407553,0.06226375974864834,0.3251368837834564
Senapati,1501,22596.0,25171.0,0.03433515691166709,0.037301778586309474,0.05734927900443602,0.21718491839830345
Seoni,6081,85752.0,73454.0,0.1391718360152906,0.14156054688144848,0.16735663819442387,0.2788216255198109
Sepahijala,1728,19625.0,14742.0,0.0395312106576327,0.032397212106404824,0.033587981052933764,0.22205377289502826
Seraikela-Kharsawan,3389,64174.0,28053.0,0.07755167441115206,0.10593929629128271,0.06391559031867798,0.26061327021723835
Seraikela-kharsawan,861,14414.0,5835.0,0.019685489962689127,0.02379482370964174,0.013294388104997185,0.21473324784793293
Serchhip,102,7604.0,2433.0,0.002311900565385584,0.012552784757049799,0.005543315554320163,0.20483721101811012
Shahdara,1700,7963.0,28060.0,0.03889028772861492,0.013145426751760593,0.06393153902762999,0.2080279779866242
Shahdol,5297,94572.0,53875.0,0.12122599400279259,0.1561207206790786,0.12274809925565096,0.2863890660216183
Shaheed Bhagat Singh Nagar,946,30500.0,6239.0,0.021631148854350263,0.050349807350081384,0.014214856450227496,0.22594941119172718
Shahjahanpur,24291,154488.0,147096.0,0.556000640922929,0.25503085370161876,0.33514161314355884,0.45738427522110736
Shajapur,7025,126641.0,30459.0,0.16078009476503308,0.2090606541843166,0.06939738942418325,0.33405682169490325
Shamator,247,170.0,406.0,0.005630965733513402,0.00028063827047586343,0.0009250251192165994,0.20217963657775243
Shamli,8200,103134.0,74403.0,0.1876759676791723,0.17025498463092767,0.16951882745091784,0.3092686154338564
Sheikhpura,3199,40423.0,27490.0,0.07320255453567423,0.06673082827909312,0.06263285844153772,0.2434467814375994
Sheikpura,29,133.0,172.0,0.0006409229290177856,0.00021955817631346964,0.00039188256282082535,0.20026581592956832
Sheohar,3262,32682.0,30761.0,0.07464463112596424,0.05395188209230688,0.07008546229611284,0.23742151282808588
Sheopur,7230,56268.0,37974.0,0.16547256620962758,0.09288796590079933,0.08651946767766291,0.2860403193086382
Shi-yomi,35,529.0,223.0,0.0007782635566644539,0.0008732802651866575,0.0005080802994711863,0.20055900146884623
Shimla,1670,39727.0,15318.0,0.038203584590381576,0.0655818621834978,0.034900331960984896,0.23453411231735477
Shimoga,2260,26849.0,15167.0,0.05170874630897063,0.04432268778827328,0.034556295525020105,0.23150131453389355
Shivamogga,2229,33654.0,24437.0,0.05099915306612951,0.055556472674086525,0.05567694295146807,0.2314868617057928
Shivpuri,12741,166572.0,67147.0,0.29161993270309244,0.27497928229238544,0.15298685142866256,0.3960423157124587
Shopian,412,0.0,0.0,0.00940783299379678,0.0,0.0,0.20376313319751874
Shravasti,2535,0.0,0.0,0.0580035250761096,0.0,0.0,0.22320141003044386
Shrawasti,5117,56564.0,61201.0,0.11710577517339253,0.09337660665409847,0.13943956236742636,0.25630504025751116
Shupiyan,666,15529.0,7837.0,0.015221919564172407,0.025635480601292258,0.01785571886527214,0.21277181629313147
Siang,103,1309.0,761.0,0.002334790669993362,0.0021609146826641486,0.0017338525017828376,0.20145151164070646
Sibsagar,2737,11380.0,12753.0,0.06262732620688076,0.018786255988325447,0.029056269323569684,0.22675417901336858
Siddharth Nagar,4341,0.0,0.0,0.09934305399775677,0.0,0.0,0.2397372215991027
Siddharthnagar,14013,107280.0,90565.0,0.32073614576418613,0.17709925680382724,0.20634211803411656,0.3578657374203821
Siddipet,1876,16209.0,34995.0,0.04291894613958386,0.02675803368319571,0.07973215282508594,0.21192436136409465
Sidhi,6292,121207.0,53378.0,0.14400164808753177,0.20009013440922344,0.12161574092005822,0.3133135648146904
Sikar,11400,161613.0,77046.0,0.26092430242406206,0.26679289886126895,0.1755406042737983,0.3759787596593728
Simdega,2079,62711.0,25668.0,0.0475656373749628,0.10352415635183455,0.05848163734002875,0.2487395900227132
Sindhudurg,1202,48377.0,27249.0,0.027491015633941445,0.07986139771065204,0.06208376717618994,0.23052421190259942
Singrauli,6550,108430.0,55689.0,0.14990729507633851,0.17899769216292868,0.12688109326121477,0.30618577624346394
Sirmaur,1584,31453.0,19128.0,0.03623503559411266,0.05192303247810196,0.04358098640486481,0.22654702994791287
Sirohi,10732,70150.0,40499.0,0.24563371254606634,0.11580455690518719,0.09227239483535235,0.32612082881343096
Sirsa,3335,97066.0,54307.0,0.07631560876233204,0.16023784918829506,0.12373236243668931,0.26987491069291303
Sitamarhi,42232,182000.0,165304.0,0.9666720076910751,0.30044803074474796,0.3766264835147309,0.6315227186713831
Sitapur,30854,264311.0,165587.0,0.7062283974637764,0.4363281288690938,0.3772712670337907,0.5815683571263899
Sivaganga,4446,95190.0,33477.0,0.10174651498157346,0.15714092333292612,0.07627356136949284,0.28830026305190126
Sivasagar,422,0.0,0.0,0.009636734039874561,0.0,0.0,0.20385469361594982
Siwan,15311,125804.0,120460.0,0.35044750154508203,0.20767892340556193,0.27445449719416637,0.3683596705414244
Solan,1176,33569.0,8758.0,0.026895872914139217,0.05541615353884859,0.019954113285958072,0.22893398792400352
Solapur,12292,334507.0,258822.0,0.2813422757342001,0.552208623188645,0.5896966783396026,0.41548102390121755
Sonapur,1510,26325.0,13077.0,0.034541167853137086,0.043457661589865325,0.029794466709348447,0.2252406384353313
Sonbhadra,5034,103755.0,70210.0,0.11520589649094695,0.17128013972484243,0.15996555078866365,0.28260130432858305
Sonipat,4619,84653.0,59764.0,0.10570650307871907,0.1397463030034898,0.13616552025827794,0.270948018381228
Sonitpur,9197,30117.0,42496.0,0.21049740197312702,0.04971754583483282,0.09682233366066159,0.28472151239105165
South,197,3050.0,3715.0,0.004486460503124499,0.005034980735008138,0.008464207679531198,0.20211573495934682
South 24 Pargana,2,3.0,17.0,2.2890104607778056e-05,4.95244006722112e-06,3.8732578883453665e-05,0.20000339050209334
South 24 Parganas,33540,224627.0,392968.0,0.7677112184402682,0.3708172516598928,0.8953331799219424,0.47634475205567595
South 24 parganas,2,5.0,24.0,2.2890104607778056e-05,8.254066778701866e-06,5.4681287835464e-05,0.2000015214109875
South Andaman,228,10487.0,3558.0,0.005196053745965618,0.017312079661649295,0.008106500921607538,0.20738195317872446
South Delhi,13395,222936.0,210495.0,0.3065900611165793,0.36802572627533586,0.4795890701219164,0.37392850093238283
South Dinajpur,446,2125.0,6604.0,0.010186096550461234,0.003507978380948293,0.015046467702725178,0.20246833643201878
South East Delhi,60,582.0,1123.0,0.0013505161718589053,0.0009607733730408973,0.0025586285933010865,0.2004127900992997
South Garo Hills,4441,1285.0,3986.0,0.10163206445853457,0.0021212951621263796,0.009081650554673313,0.2396850137373297
South Goa,977,30584.0,15724.0,0.022340742097191384,0.05048847567196357,0.0358253570802015,0.22196661569162168
South Salmara Mankachar,1472,4848.0,20668.0,0.03367134387804152,0.00800314314862933,0.04708970237430708,0.20725185433580695
South Sikkim,459,2053.0,1389.0,0.01048366791036235,0.0033891198193349865,0.003164679533477479,0.20491617918518346
South Tripura,2158,57556.0,30092.0,0.049373955638977264,0.09501421350299293,0.06856122139769928,0.24404302337724826
South Twenty Four Parganas,4107,33382.0,40710.0,0.0939867695195367,0.05510745144132514,0.09275313449090582,0.2410870614861636
South West Delhi,9255,141527.0,167640.0,0.21182502804037814,0.23363466179786782,0.38194879553071603,0.3017941168291552
South West Garo Hills,4956,4915.0,7111.0,0.11342046833154026,0.008113747643463934,0.016201609908249353,0.24537336440835184
South West Khasi Hills,3446,3432.0,4734.0,0.0788564103737954,0.005665591436900961,0.010785884025545273,0.23165162391916952
Spsr Nellore,2183,0.0,0.0,0.04994620825417172,0.0,0.0,0.2199784833016687
Sri Muktsar Sahib,1315,56223.0,21350.0,0.030077597454620367,0.09281367929979101,0.04864356230363152,0.23942779824103824
Sri Potti Sriramulu Nellore,1614,10135.0,21513.0,0.036921738732346006,0.016730993360428683,0.04901493938351404,0.21165810496040707
Sri Sathya Sai,938,10415.0,21613.0,0.02144802801748804,0.017193221100035988,0.049242778082828474,0.2056079440304439
Sribhumi,169,357.0,4904.0,0.0038455375741067136,0.0005893403679993133,0.01117320981437981,0.19953930921396643
Srikakulam,4300,192607.0,133234.0,0.09840455970883787,0.3179582080090861,0.3035586126445921,0.30583338455825115
Srinagar,3259,72844.0,38806.0,0.0745759608121409,0.12025184808555175,0.088415085655959,0.26024810642788526
Subarnapur,405,6505.0,4252.0,0.009247602261542335,0.010738540879091128,0.009687701494849706,0.20605691695728348
Sukma,2179,30139.0,12446.0,0.049854647835740604,0.04975386372865911,0.028356804516674373,0.23417204372242503
Sultanpur,11434,98465.0,80415.0,0.26170256598072655,0.16254733707297586,0.18321649005370158,0.3330566632107407
Sundargarh,730,16187.0,7449.0,0.016686886259070204,0.02672171578936942,0.01697170471193214,0.21396909987698945
Sundergarh,4001,94260.0,41979.0,0.09156041843111222,0.15560566691208758,0.09564440758520597,0.2797375526202387
Supaul,10411,112370.0,105154.0,0.2382859889669696,0.18550189678454573,0.23958150587709923,0.3215988531251863
Surajpur,2977,71822.0,40961.0,0.0681209513127475,0.11856471683598509,0.09332500962618503,0.25600926533425605
Surat,25469,281599.0,351890.0,0.5829651841508916,0.4648673901631334,0.8017415990175595,0.45878470992209813
Surendra Nagar,6855,95711.0,37671.0,0.1568887769817108,0.15800099709126686,0.08582911641874018,0.308790086345443
Surendranagar,1442,527.0,866.0,0.032984640739808176,0.0008699786384751767,0.0019730831360629925,0.21314723112410075
Surguja,3556,82860.0,113192.0,0.081374321880651,0.13678639465664733,0.2578951805279934,0.23568525050932065
Suryapet,2042,20093.0,44610.0,0.04671870350447501,0.03316979275689132,0.10163884376416871,0.21162762975171281
Tamenglong,960,7854.0,10194.0,0.021951610318859154,0.012965488095984891,0.023225877008113335,0.20932166396431498
Tamulpur District,55,70.0,1231.0,0.001236065648820015,0.00011555693490182612,0.0028046943885606745,0.19997971015577662
Tapi,2212,40025.0,11958.0,0.050610021287797284,0.06607380456350843,0.02724495166401994,0.2412245400077183
Tarn Taran,2939,80702.0,27072.0,0.06725112733765193,0.1332239394349596,0.06168049267840339,0.26785392817336395
Tawang,154,2464.0,895.0,0.0035021860049900427,0.00406760410854428,0.0020391563588641783,0.20262008477364088
Tehri Garhwal,2781,57281.0,25174.0,0.063634490809623,0.09456023983016432,0.057356114165415445,0.25180666942283186
Tenkasi,1268,10203.0,9702.0,0.029001762538054796,0.01684324866861903,0.022104910607486324,0.21391702236117227
Thane,43688,571273.0,438907.0,1.0,0.9430650981738703,0.9999999999999999,0.7772260392695481
Thanjavur,7372,169567.0,75204.0,0.16872296106393206,0.2799234682928279,0.17134381543242644,0.3451898086562187
The Dangs,1328,27950.0,6489.0,0.03037516881452148,0.046140233292943436,0.014784453198513578,0.22764927020328324
The Nilgiris,1714,44104.0,14918.0,0.03921074919312381,0.07280747224157343,0.03398897716372717,0.23800949314113345
Theni,3473,86722.0,37750.0,0.07947444319820542,0.14316183583651665,0.08600910899119858,0.27185268981564914
Thiruvallur,605,2897.0,1773.0,0.013825623183097945,0.004782406291579861,0.004039580138844903,0.20663529576210216
Thiruvananthapuram,6663,148817.0,63119.0,0.15249387689701743,0.24566909116121513,0.14380950862027717,0.3305032854992376
Thiruvarur,4165,72799.0,36878.0,0.09531439558678782,0.12017756148454344,0.08402235553317673,0.26939231172189715
Thoothukkudi,5319,139861.0,43680.0,0.1217295763041637,0.23088440674720434,0.09951994386054448,0.3211416044484383
Thoubal,1067,56043.0,58190.0,0.02440085151189141,0.09251653289575774,0.13257933913106876,0.22025108593684592
Thrissur,7071,145512.0,57248.0,0.16183303957699088,0.2402131530204932,0.1304330985835268,0.3347318573222883
Tikamgarh,7242,160616.0,50256.0,0.16574724746492092,0.2651470379455958,0.11450261672746162,0.3494571908187144
Tinsukia,8384,19249.0,34468.0,0.19188774692700347,0.03177650628464645,0.07853144287969888,0.27375941270872023
Tirap,99,1893.0,977.0,0.0022432302515622495,0.003124989682416527,0.0022259840923020136,0.20170209115513113
Tiruchirappalli,9932,193570.0,71910.0,0.2273216288598439,0.31954794127066405,0.163838808677009,0.3859800663168014
Tirunelveli,9675,214773.0,78169.0,0.22143887197564494,0.3545501368524272,0.1780992328670994,0.394775756957809
Tirupathur,4,59.0,86.0,6.867031382333417e-05,9.739798798868203e-05,0.00019594128141041267,0.20002723906444275
Tirupati,1719,10398.0,32587.0,0.039325199716162704,0.017165157272988403,0.0742457969455944,0.20774698340654157
Tirupattur,1048,12111.0,9102.0,0.023965939524343626,0.01999300055137166,0.02073787841159972,0.2134360003479662
Tiruppur,6192,148772.0,83945.0,0.14171263762675396,0.24559480456020683,0.19125919613950107,0.31667113764688415
Tiruvallur,11435,237793.0,145640.0,0.2617254560853343,0.3925518603015706,0.3318242816815407,0.3953460702184538
Tiruvannamalai,7266,141455.0,63998.0,0.1662966099755076,0.2335158032362545,0.14581221078725104,0.3307625231272546
Tiruvarur,1,3.0,2.0,0.0,4.95244006722112e-06,4.556773986288667e-06,0.20000106962122965
Tonk,5915,79923.0,55746.0,0.13537207865039944,0.13193795583083787,0.127010961319824,0.2815218215285301
Tseminyu,32,186.0,84.0,0.0007095932428411197,0.0003070512841677094,0.000191384507424124,0.20036838090931872
Tuensang,1579,9708.0,4216.0,0.036120585071073776,0.016026096057527545,0.00960567956309651,0.21893753653882123
Tumakuru,3000,43561.0,27872.0,0.0686474237187264,0.0719110805894064,0.06350320227291886,0.24352276126866937
Tumkur,2942,64761.0,25774.0,0.06731979765147526,0.10690832373110232,0.05872314636130205,0.2579466192807706
Tuticorin,2,6.0,4.0,2.2890104607778056e-05,9.90488013444224e-06,9.113547972577333e-06,0.20001129528430237
Udaipur,14906,179778.0,125575.0,0.34117700917893196,0.29677992346829285,0.2861084466640997,0.39796108372607
Udalguri,4565,22348.0,19347.0,0.10447043742989905,0.036892376874085864,0.04407995315636342,0.2477291350903213
Udham Singh Nagar,6095,144867.0,133166.0,0.1394922974797995,0.23914837840604067,0.3034036823290583,0.2907755338885244
Udhampur,2808,45485.0,16468.0,0.064252523634033,0.07508724548585088,0.037520477003100884,0.24823181224733337
Udupi,3591,34625.0,26827.0,0.08217547554192323,0.057159412442510424,0.06112228786508303,0.24350949762075685
Udupi *,2,3.0,1.0,2.2890104607778056e-05,4.95244006722112e-06,2.2783869931443334e-06,0.20001068134047137
Ujjain,14308,149951.0,75536.0,0.32748872662348066,0.24754111350662472,0.17210023991415035,0.3955918880692121
Ukhrul,781,13690.0,15036.0,0.017854281594066882,0.02259963484008571,0.034257826828918196,0.20933000120787743
Umaria,5300,39261.0,28924.0,0.12129466431661592,0.0648125831597228,0.06590006538970669,0.26126288591259417
Una,1247,31549.0,9351.0,0.02852107034129146,0.052081510560253036,0.02130519677289266,0.22797999300603927
Unakoti,639,15733.0,3555.0,0.014603886739762399,0.02597224652586329,0.008099665760628105,0.21461052015412466
Unnao,19148,146390.0,122151.0,0.4382768329251265,0.24166256714683323,0.2783072495995735,0.4163143101088692
Upper Siang,43,1796.0,1289.0,0.0009613843935266784,0.0029648607869097103,0.0029368408341630455,0.20098312990534195
Upper Subansiri,143,4166.0,1543.0,0.003250394854304484,0.006877288440014395,0.0035155511304217064,0.20334796309164324
Uttar Bastar Kanker,888,30301.0,13049.0,0.020303522787099137,0.05002129549228905,0.029730671873540407,0.2221837929370472
Uttar Dinajpur,26892,91756.0,266674.0,0.6155378030077597,0.1514720302693137,0.6075865730097719,0.38528661870887504
Uttara Kannada,3470,43156.0,30094.0,0.07940577288438208,0.07124250118033155,0.06856577817168556,0.24654615399154833
Uttarkashi,1132,24468.0,9766.0,0.02588870831139698,0.04039210118825545,0.02225072737504756,0.22206217832485148
Vadodara,12284,201417.0,97898.0,0.2811591548973379,0.33250187367315875,0.22304952985484394,0.4008545054572299
Vaishali,18007,168160.0,151894.0,0.4121592235676517,0.27760077390130117,0.34607331393666535,0.40668933620024805
Valsad,7448,84024.0,47270.0,0.1704626090141232,0.13870794140272913,0.10769935316593264,0.30212834953355444
Varanasi,23334,182411.0,155509.0,0.5340948108132854,0.3011265150339572,0.35430968291688214,0.46322659375552055
Vellore,9633,191803.0,87672.0,0.22047748758211824,0.31663095407107084,0.19975074446295,0.3748932277686856
Vidisha,10374,124890.0,48254.0,0.2374390550964818,0.20617007999841522,0.10994128596718666,0.3554553968445215
Vijayanagara,2119,19948.0,14309.0,0.04848124155927392,0.032930424820308966,0.03260143948490227,0.22604437865485272
Vijayapura,5596,53092.0,31554.0,0.12807013528051825,0.0876449826829679,0.07189222318167629,0.2719076025490592
Vikarabad,2593,14223.0,59215.0,0.059331151143360725,0.023479518358695328,0.1349146857990417,0.2061413306410141
Villupuram,6772,121261.0,38776.0,0.15498889829926524,0.2001792783304334,0.08834673404616467,0.32439792384264654
Viluppuram,5122,85474.0,34622.0,0.11722022569643142,0.14110162076855268,0.07888231447664311,0.28755227569066505
Virudhunagar,5407,121294.0,55926.0,0.12374390550964817,0.20023375517117284,0.12742107097858998,0.3041068500766104
Visakhapatanam,226,0.0,0.0,0.005150273536750062,0.0,0.0,0.20206010941470004
Visakhapatnam,8178,311303.0,154434.0,0.18717238537780118,0.5139031500820455,0.35186041689925196,0.41005813080408826
Vizianagaram,3856,159998.0,77294.0,0.0882413532629844,0.26412683529174824,0.1761056442480981,0.3057261465722734
Wanaparthy,1667,9974.0,24671.0,0.03813491427655824,0.016465212410154483,0.05621008550786385,0.21059803357311233
Warangal,4011,143368.0,62289.0,0.09178931947719,0.23667380918578584,0.14191844741596737,0.3030015619819969
Warangal (urban),7,11.0,115.0,0.00013734062764666835,1.8158946913144105e-05,0.00026201450421159834,0.2000097969289816
Warangal Rural,732,7169.0,17234.0,0.016732666468285758,0.011834680947302736,0.03926572143984944,0.20357379467826553
Warangal Urban,663,8583.0,15367.0,0.015153249250349074,0.014168931032319624,0.03501197292364897,0.2047264775283377
Wardha,1953,126459.0,29664.0,0.04468148419438277,0.20876020615357185,0.0675860717646335,0.2878594617862552
Washim,3386,138620.0,52710.0,0.07748300409732872,0.22883574737273055,0.12009377840863782,0.29850874490629614
Washim *,32,839.0,968.0,0.0007095932428411197,0.0013850324054661732,0.0022054786093637147,0.2003967545374502
Wayanad,1516,36853.0,17645.0,0.03467850848078376,0.06083742459909998,0.040202138494031765,0.23016594553314715
West,208,3584.0,2520.0,0.004738251653810057,0.005916515066973498,0.00574153522272372,0.20311359964376868
West Champaran,30438,166817.0,229046.0,0.6967061139469407,0.2753837315645418,0.521855427231737,0.4844648527582457
West Delhi,19414,173242.0,229642.0,0.4443656007507954,0.2859902073751737,0.523213345879651,0.38749965407445747
West Garo Hills,15875,33470.0,14844.0,0.3633575205438689,0.05525272301663029,0.033820376526234486,0.3606800221189528
West Godavari,5935,220414.0,124377.0,0.135829880742555,0.3638623749921586,0.28337893904631273,0.3432011144846229
West Jaintia Hills,11816,6177.0,7429.0,0.27044658594089777,0.010197074098408285,0.016926136972069253,0.3088722366213086
West Kameng,278,6172.0,1820.0,0.006340558976354521,0.010188820031629584,0.0041466643275226865,0.20578241873768913
West Karbi Anglong,1884,3392.0,1429.0,0.04310206697644608,0.005599558902671346,0.0032558150132032523,0.21882948734900634
West Khasi Hills,15898,6054.0,10479.0,0.3638839929498478,0.00999402405565222,0.02387521730115947,0.34477616334196814
West Medinipur,2,4.0,12.0,2.2890104607778056e-05,6.603253422961493e-06,2.7340643917732e-05,0.20000632921442876
West Midnapore,2190,18978.0,30026.0,0.050106438986426166,0.031329135865240804,0.06841084785615176,0.21889206036943643
West Nimar,760,9818.0,1972.0,0.017373589397303546,0.016207685526658983,0.004492979150480626,0.21253391413948888
West Siang,192,4646.0,3511.0,0.004372009980085609,0.007669678850769774,0.007999416732929754,0.20321679218575622
West Sikkim,501,3291.0,1988.0,0.011445052303889027,0.005432826753741568,0.004529433342370935,0.20584526495457806
West Singhbhum,6848,131186.0,57610.0,0.15672854624945637,0.21656360088615662,0.13125787467504504,0.32306528391923617
West Tripura,2802,92260.0,43213.0,0.06411518300638634,0.15230404020060684,0.09845593713474608,0.26687650185584805
Wokha,558,6927.0,1897.0,0.012749788266532378,0.011435184115213565,0.0043221001259948,0.20880956892749944
Y. S. R,823,8608.0,27630.0,0.01881566598759356,0.014210201366213133,0.06295183262057794,0.2006199804174071
Yadadri.,1586,12674.0,38967.0,0.03628081580332822,0.020922408470653492,0.08878190596185524,0.20512490851722165
Yadgir,6258,60902.0,32847.0,0.1432233845308673,0.10053783499130022,0.07483817756381192,0.28253685229610465
Yamuna Nagar,3396,88728.0,52081.0,0.0777119051434065,0.14647336742813183,0.11866067298995002,0.26594197443062534
Yamunanagar,59,882.0,410.0,0.0013276260672511273,0.0014560173797630092,0.0009341386671891767,0.20092662964536784
Yanam,33,223.0,303.0,0.0007324833474488978,0.00036813137833010325,0.000690351258922733,0.2003021756385271
Yavatmal,7594,327187.0,191405.0,0.1738045642868588,0.5401246694246256,0.4360946624227911,0.3983527610000356
Zunheboto,761,7963.0,2418.0,0.01739647950191132,0.013145426751760593,0.005509139749422998,0.21111493455158417
chittoor,4,33.0,56.0,6.867031382333417e-05,5.4476840739432315e-05,0.00012758967161608268,0.20002374092750191
hooghly,10,40.0,72.0,0.0002060109414700025,6.603253422961493e-05,0.000164043863506392,0.20007600861757857
jajpur,18,212.0,149.0,0.00038913177833222693,0.0003499724314169591,0.00033947966197850566,0.20022774575150398
nadia,3,7.0,13.0,4.578020921555612e-05,1.1555693490182613e-05,2.9619030910876332e-05,0.20001701055490012
punch,1,0.0,0.0,0.0,0.0,0.0,0.2
rangareddi,1,8.0,19.0,0.0,1.3206506845922986e-05,4.3289352869742336e-05,0.19999662473216442
yadgir,689,4281.0,2028.0,0.015748391970151304,0.007067131975924538,0.004620568822096708,0.208202095814011
